lat,lon,genus,species,dbh,dbh_min,dbh_max,year_min,year_max,crown,crown_min,crown_max,height,height_min,height_max,common,location,ref,maintenance,maturity,planted,updated,health,variety,description,family,ule_min,ule_max,address
-38.337534,143.583358,Fraxinus,Excelsior,0.5,,,,,,,,6,,,Golden Ash,street,9125,,semi-mature,1985-01-01,,,,,,,,8 Manifold ST COLAC VIC 3250
-38.337597,143.584433,Acer,Palmatum,0.05,,,,,,,,1,,,Japanese Maple,street,9134,,semi-mature,2000-01-01,,,,,,,,1/12 Manifold ST COLAC VIC 3250//CORANGAMITE ST
-38.337146,143.591373,Fraxinus,Oxycarpa,1.2,,,,,,,,15,,,Desert Ash,street,9145,,mature,1975-01-01,,,,,,,,51-53 Manifold ST COLAC VIC 3250//2 trees
-38.337278,143.590467,Fraxinus,Oxycarpa,1.5,,,,,,,,18,,,Desert Ash,street,9148,,mature,1975-01-01,,,,,,,,
-38.337213,143.588563,Fraxinus,Raywoodii,1.2,,,,,,,,12,,,Claret Ash,street,9151,,mature,1975-01-01,,,,,,,,41 Manifold ST COLAC VIC 3250
-38.33913,143.574636,Callitris,Rhomboidea,1.5,,,,,,,,7,,,Port Jackson Pine,street,9154,,mature,1970-01-01,,,,,,,,11 Marks ST COLAC VIC 3250
-38.339005,143.573561,Callitris,Rhomboidea,0.8,,,,,,,,7,,,Port Jackson Pine,street,9162,,mature,1970-01-01,,,,,,,,23 Marks ST COLAC VIC 3250
-38.339023,143.572541,Callitris,Rhomboidea,0.6,,,,,,,,4,,,Port Jackson Pine,street,9165,,mature,1970-01-01,,,,,,,,30 Marks ST COLAC VIC 3250
-38.335502,143.570271,Agonis,Flexuosa,0.2,,,,,,,,4,,,Weeping Willow Myrtle,street,9171,,semi-mature,1970-01-01,,,,,,,,13 McAdam CRES COLAC VIC 3250
-38.3359,143.570292,Agonis,Flexuosa,0.5,,,,,,,,5,,,Weeping Willow Myrtle,street,9174,,semi-mature,1992-01-01,,,,,,,,12 McAdam CRES COLAC VIC 3250
-38.336254,143.570664,Callistemon,Citrinus,0.05,,,,,,,,2,,,Scarlet Bottle brush,street,9177,,young,2001-01-01,,,,,,,,14 McAdam CRES COLAC VIC 3250//Parker Ave side
-38.335538,143.571445,Agonis,Flexuosa,0.5,,,,,,,,3,,,Weeping Willow Myrtle,street,9185,,semi-mature,1970-01-01,,,,,,,,1 McAdam CRES COLAC VIC 3250
-38.336484,143.575597,Prunus,Cerasifera,0.1,,,,,,,,2,,,Cherry Plum,street,9191,,young,2002-01-01,,,,,,,,28 McDonald ST COLAC VIC 3250
-38.336514,143.575435,Prunus,Blierana,0.1,,,,,,,,2,,,Double Pink Flowering Gum,street,9197,,young,1995-01-01,,,,,,,,23 McDonald ST COLAC VIC 3250
-38.335675,143.576169,Agonis,Flexuosa,0.1,,,,,,,,1,,,Weeping Willow Myrtle,street,9205,,young,2000-01-01,,,,,,,,18 McDonald ST COLAC VIC 3250//Ligar St//Two Trees
-38.33743,143.575273,Prunus,Blierana,0.1,,,,,,,,3,,,Double Pink Flowering Gum,street,9208,,semi-mature,1995-01-01,,,,,,,,33 McDonald ST COLAC VIC 3250
-38.334918,143.575276,Prunus,Bilerara,,,,,,,,,,,,Double Pink Flowering Prunus,street,9211,,,,,,,,,,,7 McDonald ST COLAC VIC 3250//Wynne St//2 trees
-38.335951,143.575276,Cotoneaster,Orientalis,0.1,,,,,,,,2,,,Cotoneaster,street,9214,,young,2002-01-01,,,,,,,,17 McDonald ST COLAC VIC 3250//Thompson St side
-38.334853,143.575733,Prunus,Cerasifera,0.1,,,,,,,,2,,,Cherry Plum,street,9217,,semi-mature,2000-01-01,,,,,,,,7 McDonald ST COLAC VIC 3250
-38.334621,143.575963,Prunus,Blierana,0.3,,,,,,,,4,,,Double Pink Flowering Gum,street,9225,,semi-mature,1980-01-01,,,,,,,,6 McDonald ST COLAC VIC 3250//Three Trees
-38.334357,143.575835,Prunus,Elvins,0.1,,,,,,,,2,,,Weeping Prunus,street,9228,,young,2000-01-01,,,,,,,,1 McDonald ST COLAC VIC 3250
-38.332791,143.606118,Agonis,Flexuosa,0.1,,,,,,,,2,,,Weeping Willow Myrtle,street,9231,,young,1999-01-01,,,,,,,,32 McGonigal ST COLAC VIC 3250//Chapel St//2 trees
-38.34493,143.578887,Melaleuca,Linarifolia,0.4,,,,,,,,5,,,Snow in Summer,street,9234,,semi-mature,1985-01-01,,,,,,,,9 McKenzie ST COLAC VIC 3250
-38.345,143.578688,Melaleuca,Stypheliodes,0.6,,,,,,,,6,,,Prickly Paperback,street,9237,,semi-mature,1985-01-01,,,,,,,,10 McKenzie ST COLAC VIC 3250
-38.345225,143.583544,Pyrus,Ussuriensis,0.3,,,,,,,,4,,,Mancherian Pear,street,9257,,semi-mature,1995-01-01,,,,,,,,2 McLaughlin ST COLAC VIC 3250//7 TREES
-38.345257,143.583597,Pyrus,Ussuriensis,0.3,,,,,,,,4,,,Mancherian Pear,street,9260,,semi-mature,1995-01-01,,,,,,,,2 McLaughlin ST COLAC VIC 3250//7 TREES
-38.345343,143.583579,Pyrus,Ussuriensis,0.3,,,,,,,,4,,,Mancherian Pear,street,9268,,semi-mature,1995-01-01,,,,,,,,2 McLaughlin ST COLAC VIC 3250//7 TREES
-38.346564,143.582407,Pyrus,Ussuriensis,0.3,,,,,,,,3,,,Mancherian Pear,street,9271,,semi-mature,1995-01-01,,,,,,,,20 McLaughlin ST COLAC VIC 3250
-38.346725,143.583186,Pyrus,Ussuriensis,0.1,,,,,,,,3,,,Mancherian Pear,street,9274,,semi-mature,1995-01-01,,,,,,,,17 McLaughlin ST COLAC VIC 3250//5 TREES
-38.346627,143.583195,Pyrus,Ussuriensis,0.05,,,,,,,,2,,,Mancherian Pear,street,9277,,semi-mature,1995-01-01,,,,,,,,17 McLaughlin ST COLAC VIC 3250//5 TREES
-38.346175,143.583257,Pyrus,Ussuriensis,0.3,,,,,,,,4,,,Mancherian Pear,street,9280,,semi-mature,1995-01-01,,,,,,,,11 McLaughlin ST COLAC VIC 3250//3 TREES
-38.34639,143.583341,Pyrus,Ussuriensis,0.05,,,,,,,,2,,,Mancherian Pear,street,9288,,young,2004-01-01,,,,,,,,16 McLaughlin ST COLAC VIC 3250//3 TREES
-38.337546,143.566655,Prunus,Blierana,0.05,,,,,,,,2,,,Double Pink Flowering Gum,street,9291,,young,2000-01-01,,,,,,,,4 McLennan ST COLAC VIC 3250//Bryan Av side
-38.337636,143.566579,Prunus,Blierana,0.05,,,,,,,,2,,,Double Pink Flowering Gum,street,9294,,young,2000-01-01,,,,,,,,6 McLennan ST COLAC VIC 3250//2 TREES Bryan Av side
-38.338138,143.56619,Lophostermon,Confertus,0.3,,,,,,,,8,,,Queensland Box Brush,street,9297,,semi-mature,1980-01-01,,,,,,,,1/12 McLennan ST COLAC VIC 3250
-38.337392,143.566303,Lophostermon,Confertus,0.3,,,,,,,,8,,,Queensland Box Brush,street,9300,,semi-mature,1980-01-01,,,,,,,,4 McLennan ST COLAC VIC 3250
-38.346828,143.57757,Acacia,Podalyrifolia,0.2,,,,,,,,2,,,Mt Morgan Wattle,street,9311,,semi-mature,1985-01-01,,,,,,,,14 McLeod ST COLAC VIC 3250
-38.341362,143.579321,Eugenia,Smithii,0.1,,,,,,,,2,,,Lily Pilly,street,9317,,young,1995-01-01,,,,,,,,34 Miller ST COLAC VIC 3250
-38.341664,143.581584,Lagunaria,Patersonii,0.3,,,,,,,,4,,,Itchy back tree,street,9323,,semi-mature,1980-01-01,,,,,,,,12-16 Miller ST COLAC VIC 3250
-38.335402,143.593565,Callistemon,Citrinus,0.1,,,,,,,,2,,,Scarlett Bottlebrush,street,9337,,semi-mature,1985-01-01,,,,,,,,5 Moet ST COLAC VIC 3250
-38.333389,143.572019,Prunus,Cerasifera,0.1,,,,,,,,2,,,Cherry Plum,street,9343,,semi-mature,1985-01-01,,,,,,,,Unnamed RD COLAC VIC 3250//3 TREES
-38.333283,143.571202,Prunus,Blierana,0.1,,,,,,,,2,,,Double Pink Flowering Gum,street,9351,,semi-mature,1990-01-01,,,,,,,,74 Moore ST COLAC VIC 3250
-38.334904,143.581147,Fraxinus,Oxycarpa,0.8,,,,,,,,12,,,Desert Ash,street,9354,,mature,1975-01-01,,,,,,,,1 Moore ST COLAC VIC 3250
-38.334706,143.580441,Fraxinus,Oxycarpa,0.8,,,,,,,,12,,,Desert Ash,street,9357,,mature,1975-01-01,,,,,,,,9 Moore ST COLAC VIC 3250
-38.334494,143.579801,Fraxinus,Oxycarpa,0.8,,,,,,,,12,,,Desert Ash,street,9360,,mature,1975-01-01,,,,,,,,17 Moore ST COLAC VIC 3250
-38.332718,143.568442,Melaleuca,Stypheliodes,0.8,,,,,,,,5,,,Prickly Paperback,street,9363,,semi-mature,1985-01-01,,,,,,,,95 Moore ST COLAC VIC 3250//Bilson Street side
-38.333137,143.570043,Prunus,Cerasifera,0.1,,,,,,,,3,,,Cherry Plum,street,9371,,mature,1985-01-01,,,,,,,,86 Moore ST COLAC VIC 3250
-38.33293,143.569316,Melaleuca,Linarifolia,0.3,,,,,,,,4,,,Snow in Summer,street,9377,,semi-mature,1985-01-01,,,,,,,,85-87 Moore ST COLAC VIC 3250
-38.333112,143.569837,Prunus,Cerasifera,0.1,,,,,,,,3,,,Cherry Plum,street,9380,,semi-mature,1985-01-01,,,,,,,,88 Moore ST COLAC VIC 3250
-38.333212,143.570689,Prunus,Cerasifera,0.1,,,,,,,,3,,,Cherry Plum,street,9383,,semi-mature,1985-01-01,,,,,,,,80 Moore ST COLAC VIC 3250
-38.333588,143.573828,Prunus,Blierana,,,,,,,,,,,,Double Pink Flowering Gum,street,9391,,,,,,,,,,,Unnamed RD COLAC VIC 3250//THREE TREES
-38.333538,143.574418,Prunus,Blierana,0.3,,,,,,,,2,,,Double Pink Flowering Gum,street,9394,,semi-mature,1985-01-01,,,,,,,,51 Moore ST COLAC VIC 3250
-38.334811,143.581441,Plantanus,Orientalis,0.5,,,,,,,,8,,,Plane Tree,street,9397,,mature,1975-01-01,,,,,,,,1 Moore ST COLAC VIC 3250//GRANT ST//TWO TREES
-38.334542,143.579478,Fraxinus,Excelsior,0.6,,,,,,,,8,,,Golden Ash,street,9400,,mature,1975-01-01,,,,,,,,14 Moore ST COLAC VIC 3250//TWO TREES
-38.334808,143.579057,Photina,Robusta,0.3,,,,,,,,2,,,Photina,street,9403,,semi-mature,1985-01-01,,,,,,,,16 Moore ST COLAC VIC 3250//GILMARTIN ST//THREE TREES
-38.333391,143.573136,Prunus,Blierana,0.1,,,,,,,,2,,,Double Pink Flowering Gum,street,9406,,semi-mature,1985-01-01,,,,,,,,61 Moore ST COLAC VIC 3250//TWO TREES
-38.333611,143.574009,Prunus,Blierana,0.1,,,,,,,,2,,,Double Pink Flowering Gum,street,9414,,young,1995-01-01,,,,,,,,52 Moore ST COLAC VIC 3250//TWO TREES
-38.333846,143.577208,Callistemon,Citrinus,1,,,,,,,,15,,,Scarlet Bottle brush,street,9417,,mature,1975-01-01,,,,,,,,35 Moore ST COLAC VIC 3250//MOORE ST//FOUR TREES
-38.334095,143.577989,Fraxinus,Oxycarpa,1.2,,,,,,,,10,,,Desert Ash,street,9420,,mature,1975-01-01,,,,,,,,28 Moore ST COLAC VIC 3250
-38.333742,143.575039,Prunus,Blierana,0.1,,,,,,,,2,,,Double Pink Flowering Gum,street,9423,,young,1995-01-01,,,,,,,,
-38.333887,143.576449,Prunus,Blierana,0.3,,,,,,,,3,,,Double Pink Flowering Gum,street,9426,,semi-mature,1985-01-01,,,,,,,,34 Moore ST COLAC VIC 3250
-38.346495,143.587315,Prunus,Cerasifera,0.2,,,,,,,,2,,,Cherry Plum,street,9434,,semi-mature,1995-01-01,,,,,,,,16 Morrison ST COLAC VIC 3250
-38.346557,143.587975,Prunus,Blierana,0.2,,,,,,,,3,,,Double Pink Flowering Gum,street,9437,,mature,1995-01-01,,,,,,,,22 Morrison ST COLAC VIC 3250
-38.346451,143.588039,Prunus,Cerasifera,0.5,,,,,,,,4,,,Cherry Plum,street,9440,,mature,2004-01-01,,,,,,,,21 Morrison ST COLAC VIC 3250
-38.346297,143.586789,Prunus,Blierana,0.3,,,,,,,,1,,,Double Pink Flowering Gum,street,9443,,semi-mature,2004-01-01,,,,,,,,9A Morrison ST COLAC VIC 3250
-38.346318,143.586887,Prunus,Cerasifera,0.5,,,,,,,,4,,,Cherry Plum,street,9446,,semi-mature,2004-01-01,,,,,,,,11 Morrison ST COLAC VIC 3250
-38.33985,143.589598,Prunus,Blierana,0.3,,,,,,,,3,,,Double Pink Flowering Gum,street,9457,,semi-mature,1985-01-01,,,,,,,,42-44 Murray ST COLAC VIC 3250//Hesse St//4 trees
-38.336603,143.567599,Agonis,Flexuosa,0.8,,,,,,,,5,,,Weeping Willow Myrtle,street,9460,,mature,1985-01-01,,,,,,,,409 Murray ST COLAC VIC 3250
-38.336813,143.566423,Acacia,Melanoxylon,0.3,,,,,,,,4,,,Blackwood,street,9463,,semi-mature,1985-01-01,,,,,,,,492 Murray ST COLAC VIC 3250//5 TREES McLennan St side
-38.339705,143.578984,Agonis,Flexuosa,0.4,,,,,,,,4,,,Weeping Willow Myrtle,street,9466,,semi-mature,1975-01-01,,,,,,,,270-302 Murray ST COLAC VIC 3250//Scott St//2 trees
-38.340035,143.589608,Prunus,Blierana,0.3,,,,,,,,3,,,Double Pink Flowering Gum,street,9477,,semi-mature,1985-01-01,,,,,,,,42-44 Murray ST COLAC VIC 3250//Hesse St//4 trees
-38.336772,143.57003,Agonis,Flexuosa,0.3,,,,,,,,4,,,Weeping Willow Myrtle,street,9480,,semi-mature,1985-01-01,,,,,,,,393 Murray ST COLAC VIC 3250//McAdam Cres side
-38.338166,143.57636,Agonis,Flexuosa,1,,,,,,,,5,,,Weeping Willow Myrtle,street,9483,,mature,1985-01-01,,,,,,,,333 Murray ST COLAC VIC 3250
-38.338053,143.575837,Agonis,Flexuosa,1,,,,,,,,5,,,Weeping Willow Myrtle,street,9486,,mature,1985-01-01,,,,,,,,339 Murray ST COLAC VIC 3250
-38.33645,143.570193,Agonis,Flexuosa,0.3,,,,,,,,4,,,Weeping Willow Myrtle,street,9489,,semi-mature,1985-01-01,,,,,,,,391 Murray ST COLAC VIC 3250//McAdam Cres side - 3 trees
-38.337335,143.572106,Agonis,Flexuosa,1,,,,,,,,5,,,Weeping Willow Myrtle,street,9497,,mature,1985-01-01,,,,,,,,377 Murray ST COLAC VIC 3250
-38.337473,143.572768,Agonis,Flexuosa,1,,,,,,,,5,,,Weeping Willow Myrtle,street,9500,,mature,1985-01-01,,,,,,,,1/371 Murray ST COLAC VIC 3250
-38.337597,143.573436,Agonis,Flexuosa,1,,,,,,,,5,,,Weeping Willow Myrtle,street,9503,,over-mature,1985-01-01,,,,,,,,365 Murray ST COLAC VIC 3250
-38.337794,143.574488,Agonis,Flexuosa,1,,,,,,,,5,,,Weeping Willow Myrtle,street,9506,,mature,1985-01-01,,,,,,,,351 Murray ST COLAC VIC 3250
-38.337892,143.574984,Agonis,Flexuosa,1,,,,,,,,5,,,Weeping Willow Myrtle,street,9509,,over-mature,1985-01-01,,,,,,,,345 Murray ST COLAC VIC 3250
-38.338561,143.583619,Lophostermon,Confertus,0.3,,,,,,,,4,,,Queensland Box Brush,street,9517,,semi-mature,1988-01-01,,,,,,,,217-221 Murray ST COLAC VIC 3250//Dennis St
-38.338071,143.576577,Fraxinus,Oxycarpa,1,,,,,,,,7,,,Desert Ash,street,9520,,semi-mature,1988-01-01,,,,,,,,333 Murray ST COLAC VIC 3250//ARMSTRONG ST//THREE TREES
-38.338352,143.576289,Agonis,Flexuosa,1.2,,,,,,,,8,,,Weeping Willow Myrtle,street,9523,,semi-mature,1988-01-01,,,,,,,,394 Murray ST COLAC VIC 3250
-38.338238,143.57573,Agonis,Flexuosa,1,,,,,,,,6,,,Weeping Willow Myrtle,street,9526,,mature,1988-01-01,,,,,,,,400 Murray ST COLAC VIC 3250
-38.33932,143.579073,Lophostermon,Confertus,0.5,,,,,,,,4,,,Queensland Box Brush,street,9529,,semi-mature,1985-01-01,,,,,,,,318 Murray ST COLAC VIC 3250//Scott St//3 trees
-38.339433,143.584275,Lophostermon,Confertus,0.4,,,,,,,,4,,,Queensland Box Brush,street,9537,,mature,1988-01-01,,,,,,,,191-195 Murray ST COLAC VIC 3250//CORANGAMITE ST - TOYOTA
-38.338775,143.579582,Photina,Robusta,0.3,,,,,,,,4,,,Photina,street,9540,,semi-mature,1988-01-01,,,,,,,,299-303 Murray ST COLAC VIC 3250//SCOTT ST
-38.338843,143.584508,Lophostermon,Confertus,1,,,,,,,,10,,,Queensland Box Brush,street,9543,,mature,1988-01-01,,,,,,,,185-189 Murray ST COLAC VIC 3250//CORANGAMITE ST - CAR PARK AUST//THREE TREES
-38.337318,143.571095,Fraxinus,Excelsior,2,,,,,,,,18,,,Golden Ash,street,9546,,mature,1975-01-01,,,,,,,,450 Murray ST COLAC VIC 3250//2 trees
-38.337177,143.570421,Fraxinus,Excelsior,1.5,,,,,,,,12,,,Golden Ash,street,9549,,mature,1975-01-01,,,,,,,,458 Murray ST COLAC VIC 3250
-38.337108,143.570073,Fraxinus,Excelsior,1.2,,,,,,,,12,,,Golden Ash,street,9552,,mature,1975-01-01,,,,,,,,462 Murray ST COLAC VIC 3250//3 trees
-38.337132,143.570182,Fraxinus,Excelsior,2,,,,,,,,4,,,Golden Ash,street,9560,,mature,1975-01-01,,,,,,,,460 Murray ST COLAC VIC 3250//2 trees
-38.337393,143.571586,Fraxinus,Excelsior,2,,,,,,,,12,,,Golden Ash,street,9563,,mature,1975-01-01,,,,,,,,446 Murray ST COLAC VIC 3250
-38.337946,143.574153,Agonis,Flexuosa,1.2,,,,,,,,5,,,Weeping Willow Myrtle,street,9566,,semi-mature,1988-01-01,,,,,,,,418 Murray ST COLAC VIC 3250
-38.337771,143.573235,Agonis,Flexuosa,1,,,,,,,,3,,,Weeping Willow Myrtle,street,9569,,mature,1988-01-01,,,,,,,,428 Murray ST COLAC VIC 3250
-38.337567,143.572192,Agonis,Flexuosa,1.2,,,,,,,,7,,,Weeping Willow Myrtle,street,9572,,mature,1975-01-01,,,,,,,,440 Murray ST COLAC VIC 3250
-38.338488,143.59522,Agonis,Flexuosa,0.4,,,,,,,,6,,,Weeping Willow Myrtle,street,9580,,semi-mature,1985-01-01,,,,,,,,8-32 Murray St E COLAC VIC 3250
-38.338169,143.596479,Agonis,Flexuosa,0.3,,,,,,,,3,,,Weeping Willow Myrtle,street,9583,,semi-mature,1985-01-01,,,,,,,,40 Murray St E COLAC VIC 3250
-38.337379,143.599395,Agonis,Flexuosa,0.3,,,,,,,,4,,,Weeping Willow Myrtle,street,9586,,semi-mature,1985-01-01,,,,,,,,
-38.337086,143.600544,Lophostermon,Confertus,0.4,,,,,,,,6,,,Queensland Box Brush,street,9589,,semi-mature,1985-01-01,,,,,,,,78 Murray St E COLAC VIC 3250
-38.337769,143.597458,Agonis,Flexuosa,0.4,,,,,,,,4,,,Weeping Willow Myrtle,street,9592,,mature,1985-01-01,,,,,,,,53-65 Murray St E COLAC VIC 3250//4 trees
-38.339041,143.596057,Malus,Ioensis,0.1,,,,,,,,2,,,Pink Crab Apple,street,9600,,young,1995-01-01,,,,,,,,8-32 Murray St E COLAC VIC 3250//Nicholas St//3 trees
-38.335978,143.603303,Agonis,Flexuosa,1,,,,,,,,8,,,Weeping Willow Myrtle,street,9609,,mature,1975-01-01,,,,,,,,105 Murray St E COLAC VIC 3250//Bruce Street//3 trees
-38.33682,143.599536,Melaleuca,Linarifolia,0.3,,,,,,,,4,,,Snow in Summer,street,9612,,young,1995-01-01,,,,,,,,73 Murray St E COLAC VIC 3250//Church St//3 trees
-38.337021,143.600168,Agonis,Flexuosa,0.8,,,,,,,,4,,,Weeping Willow Myrtle,street,9620,,mature,1975-01-01,,,,,,,,75 Murray St E COLAC VIC 3250
-38.336716,143.602465,Prunus,Cerasifera,0.6,,,,,,,,6,,,Cherry Plum,street,9623,,mature,1975-01-01,,,,,,,,94 Murray St E COLAC VIC 3250//Cardell Crt//2 trees
-38.33693,143.600605,Agonis,Flexuosa,1,,,,,,,,4,,,Weeping Willow Myrtle,street,9626,,mature,1975-01-01,,,,,,,,79 Murray St E COLAC VIC 3250
-38.336854,143.600839,Agonis,Flexuosa,1,,,,,,,,4,,,Weeping Willow Myrtle,street,9629,,mature,1985-01-01,,,,,,,,81 Murray St E COLAC VIC 3250//2 trees
-38.33672,143.601368,Agonis,Flexuosa,1,,,,,,,,4,,,Weeping Willow Myrtle,street,9632,,mature,1975-01-01,,,,,,,,87 Murray St E COLAC VIC 3250//2 trees
-38.336489,143.602722,Agonis,Flexuosa,0.2,,,,,,,,2,,,Weeping Willow Myrtle,street,9635,,semi-mature,1985-01-01,,,,,,,,96 Murray St E COLAC VIC 3250
-38.342069,143.572302,Callistemon,Viminalis,0.1,,,,,,,,1,,,Weeping Bottle Brush,street,9643,,young,1995-01-01,,,,,,,,25 Nelson ST COLAC VIC 3250
-38.342191,143.573352,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,9646,,semi-mature,1975-01-01,,,,,,,,15 Nelson ST COLAC VIC 3250
-38.342171,143.571133,Lophostermon,Confertus,0.8,,,,,,,,4,,,Queensland Box Brush,street,9649,,semi-mature,1985-01-01,,,,,,,,36 Nelson ST COLAC VIC 3250
-38.342084,143.57147,Melaleuca,Linarifolia,0.3,,,,,,,,4,,,Snow in Summer,street,9652,,semi-mature,1975-01-01,,,,,,,,34 Nelson ST COLAC VIC 3250
-38.340083,143.596508,Prunus,Blierana,0.3,,,,,,,,4,,,Double Pink Flowering Gum,street,9663,,semi-mature,1980-01-01,,,,,,,,9 Nicholas ST COLAC VIC 3250
-38.336398,143.571046,Callistemon,Citrinus,0.15,,,,,,,,2,,,Scarlet Bottle brush,street,9669,,young,2000-01-01,,,,,,,,4 Parker AVE COLAC VIC 3250
-38.337687,143.601121,Prunus,Blierana,0.5,,,,,,,,4,,,Double Pink Flowering Gum,street,9675,,semi-mature,1975-01-01,,,,,,,,5 Pell CT COLAC VIC 3250
-38.335498,143.600411,Prunus,Blierana,0.4,,,,,,,,4,,,Double Pink Flowering Gum,street,9683,,mature,1975-01-01,,,,,,,,1/5 Pitt ST COLAC VIC 3250//2 trees
-38.335858,143.601087,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,9686,,young,1995-01-01,,,,,,,,12 Pitt ST COLAC VIC 3250//2 trees
-38.335522,143.600533,Prunus,Cerasifera,0.3,,,,,,,,4,,,Cherry Plum,street,9689,,semi-mature,1985-01-01,,,,,,,,8 Pitt ST COLAC VIC 3250
-38.335219,143.600598,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,9692,,young,2004-01-01,,,,,,,,6 Pitt ST COLAC VIC 3250//Troy St//2 trees
-38.335084,143.600224,Prunus,Blierana,0.4,,,,,,,,3,,,Double Pink Flowering Gum,street,9695,,semi-mature,1980-01-01,,,,,,,,1 Pitt ST COLAC VIC 3250
-38.335693,143.602002,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,9703,,young,1995-01-01,,,,,,,,29 Pitt ST COLAC VIC 3250
-38.335862,143.601357,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,9706,,young,1995-01-01,,,,,,,,23 Pitt ST COLAC VIC 3250
-38.335748,143.601753,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,9709,,young,1995-01-01,,,,,,,,27 Pitt ST COLAC VIC 3250
-38.336046,143.593042,Lophostermon,Confertus,,,,,,,,,,,,Queensland Box Brush,street,9712,,semi-mature,,,,,,,,,58 Pollack ST COLAC VIC 3250
-38.33585,143.593398,Agonis,Flexuosa,0.8,,,,,,,,4,,,Weeping Willow Myrtle,street,9715,,semi-mature,1985-01-01,,,,,,,,3/61 Pollack ST COLAC VIC 3250
-38.335888,143.591826,Lophostermon,Confertus,0.5,,,,,,,,4,,,Queensland Box Brush,street,9718,,mature,1975-01-01,,,,,,,,59 Pollack ST COLAC VIC 3250
-38.336276,143.586175,Lophostermon,Confertus,0.5,,,,,,,,5,,,Queensland Box Brush,street,9726,,semi-mature,1985-01-01,,,,,,,,28 Pollack ST COLAC VIC 3250
-38.336118,143.591172,Lophostermon,Confertus,0.4,,,,,,,,4,,,Queensland Box Brush,street,9729,,semi-mature,1985-01-01,,,,,,,,54 Pollack ST COLAC VIC 3250
-38.336233,143.587863,Lophostermon,Confertus,0.4,,,,,,,,4,,,Queensland Box Brush,street,9732,,mature,1985-01-01,,,,,,,,32 Pollack ST COLAC VIC 3250
-38.336151,143.590469,Lophostermon,Confertus,0.2,,,,,,,,1,,,Queensland Box Brush,street,9735,,semi-mature,1985-01-01,,,,,,,,46 Pollack ST COLAC VIC 3250//TWO TREES
-38.336216,143.588284,Lophostermon,Confertus,0.5,,,,,,,,4,,,Queensland Box Brush,street,9738,,mature,1985-01-01,,,,,,,,1/36 Pollack ST COLAC VIC 3250
-38.336194,143.582561,Metrosideros,Excelsa,0.3,,,,,,,,2,,,New Zealand Christmas Bush,street,9746,,semi-mature,1985-01-01,,,,,,,,3 Pollack ST COLAC VIC 3250
-38.336371,143.582767,Metrosideros,Excelsa,0.6,,,,,,,,2,,,New Zealand Christmas Bush,street,9749,,semi-mature,1985-01-01,,,,,,,,6 Pollack ST COLAC VIC 3250
-38.336182,143.583213,Metrosideros,Excelsa,0.3,,,,,,,,1,,,New Zealand Christmas Bush,street,9752,,semi-mature,1985-01-01,,,,,,,,9 Pollack ST COLAC VIC 3250
-38.33614,143.583903,Metrosideros,Excelsa,0.3,,,,,,,,2,,,New Zealand Christmas Bush,street,9755,,semi-mature,1985-01-01,,,,,,,,17 Pollack ST COLAC VIC 3250
-38.336292,143.585793,Metrosideros,Excelsa,0.6,,,,,,,,6,,,Queensland Christmas Bush,street,9758,,semi-mature,1985-01-01,,,,,,,,24 Pollack ST COLAC VIC 3250
-38.336115,143.585081,Metrosideros,Excelsa,0.1,,,,,,,,1,,,Queensland Christmas Bush,street,9766,,young,1995-01-01,,,,,,,,21-23 Pollack ST COLAC VIC 3250//FIVE TREES
-38.336315,143.585037,Lophostermon,Confertus,0.8,,,,,,,,4,,,Queensland Box Brush,street,9769,,semi-mature,1985-01-01,,,,,,,,16 Pollack ST COLAC VIC 3250
-38.33761,143.59671,Corymbia,Ficifolia,0.8,,,,,,,,8,,,Red Flowering Gum,street,9775,,mature,1980-01-01,,,,,,,,13A Polwarth ST COLAC VIC 3250
-38.336708,143.596315,Eucalyptus,Leucoxylon,0.8,,,,,,,,6,,,Yellow Gum,street,9778,,semi-mature,1980-01-01,,,,,,,,5 Polwarth ST COLAC VIC 3250
-38.35278,143.580945,Hakea,Salicifolia,0.1,,,,,,,,3,,,Willow Hakea,street,9789,,semi-mature,1990-01-01,,,,,,,,175 Pound RD COLAC VIC 3250
-38.35246,143.578294,Photina,Robusta,,,,,,,,,,,,Photina,street,9792,,semi-mature,,,,,,,,,189-243 Pound RD COLAC VIC 3250
-38.351928,143.578935,Melaleuca,Stypheliodes,0.2,,,,,,,,1,,,Prickly Paperback,street,9801,,mature,1975-01-01,,,,,,,,189-243 Pound RD COLAC VIC 3250//Hart St - Trinity College
-38.350274,143.579248,Melaleuca,Armillaris,0.3,,,,,,,,4,,,Bracelet Honey Myrtle,street,9809,,semi-mature,1980-01-01,,,,,,,,189-243 Pound RD COLAC VIC 3250//Hart St - Trinity College
